pobx,poby,px,py,ang,angr,num
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.316573,-3.160880,0.000000,0.053624,31
-0.338435,-2.741240,1.412194,-3.160790,0.000000,0.636462,31
-0.338435,-2.741240,1.412194,-3.160790,0.000000,0.636462,31
-0.338435,-2.741240,1.412194,-3.160790,0.000000,0.636462,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.430607,-3.160586,0.000000,0.658911,31
-0.338435,-2.741240,1.505435,-3.159725,0.000000,0.658911,31
-0.338435,-2.741240,1.505435,-3.159725,0.000000,0.658911,31
-0.338435,-2.741240,1.505435,-3.159725,0.000000,0.658911,31
-0.338435,-2.741240,1.523776,-3.159514,0.000000,0.569087,31
-0.338435,-2.741240,1.523776,-3.159514,0.000000,0.569087,31
-0.338435,-2.741240,1.542189,-3.159331,0.000000,0.569087,31
-0.338435,-2.741240,1.542189,-3.159331,0.000000,0.591534,31
-0.338435,-2.741240,1.542189,-3.159331,0.000000,0.591534,31
-0.338435,-2.741240,1.560288,-3.159144,0.000000,0.591534,31
-0.338435,-2.741240,1.560288,-3.159144,0.000000,0.524192,31
-0.338435,-2.741240,1.560288,-3.159144,0.000000,0.524192,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.524192,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.387589,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.387589,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.387589,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.387589,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.387589,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.387589,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.387589,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.387589,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.387589,31
-0.338435,-2.741240,1.578566,-3.158977,0.000000,0.387589,31
-0.338435,-2.741240,1.652262,-3.158478,0.000000,-0.163178,31
-0.338435,-2.741240,1.652262,-3.158478,0.000000,-0.163178,31
-0.338435,-2.741240,1.670594,-3.158531,0.000000,-0.163178,31
-0.338435,-2.741240,1.670594,-3.158531,0.000000,-0.118291,31
-0.338435,-2.741240,1.670594,-3.158531,0.000000,-0.118291,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.118291,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.095791,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.095791,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.095791,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.095791,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.095791,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.095791,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.095791,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.095791,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.095791,31
-0.338435,-2.741240,1.688422,-3.158568,0.000000,-0.095791,31
-0.338435,-2.741240,1.764038,-3.158694,0.000000,0.450318,31
-0.338435,-2.741240,1.764038,-3.158694,0.000000,0.450318,31
-0.338435,-2.741240,1.782297,-3.158551,0.000000,0.338064,31
-0.338435,-2.741240,1.782297,-3.158551,0.000000,0.338064,31
-0.338435,-2.741240,1.782297,-3.158551,0.000000,0.338064,31
-0.338435,-2.741240,1.800714,-3.158442,0.000000,0.270710,31
-0.338435,-2.741240,1.800714,-3.158442,0.000000,0.270710,31
-0.338435,-2.741240,1.800714,-3.158442,0.000000,0.270710,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.819673,-3.158352,0.000000,0.360484,31
-0.338435,-2.741240,1.914054,-3.157758,0.000000,0.360484,31
-0.338435,-2.741240,1.914054,-3.157758,0.000000,-0.488266,31
-0.338435,-2.741240,1.914054,-3.157758,0.000000,-0.488266,31
-0.338435,-2.741240,1.932550,-3.157916,0.000000,-0.488266,31
-0.338435,-2.741240,1.932550,-3.157916,0.000000,-0.398451,31
-0.338435,-2.741240,1.932550,-3.157916,0.000000,-0.398451,31
-0.338435,-2.741240,1.950343,-3.158040,0.000000,-0.420906,31
-0.338435,-2.741240,1.950343,-3.158040,0.000000,-0.420906,31
-0.338435,-2.741240,1.950343,-3.158040,0.000000,-0.420906,31
-0.338435,-2.741240,1.968050,-3.158170,0.000000,-0.510690,31
-0.338435,-2.741240,1.968050,-3.158170,0.000000,-0.510690,31
-0.338435,-2.741240,1.968050,-3.158170,0.000000,-0.510690,31
-0.338435,-2.741240,1.986466,-3.158334,0.000000,-0.398432,31
-0.338435,-2.741240,1.986466,-3.158334,0.000000,-0.398432,31
-0.338435,-2.741240,1.986466,-3.158334,0.000000,-0.398432,31
-0.338435,-2.741240,1.986466,-3.158334,0.000000,-0.398432,31
-0.338435,-2.741240,1.986466,-3.158334,0.000000,-0.398432,31
-0.338435,-2.741240,1.986466,-3.158334,0.000000,-0.398432,31
-0.338435,-2.741240,1.986466,-3.158334,0.000000,-0.398432,31
-0.338435,-2.741240,1.986466,-3.158334,0.000000,-0.398432,31
-0.338435,-2.741240,1.986466,-3.158334,0.000000,-0.398432,31
-0.338435,-2.741240,1.986466,-3.158334,0.000000,-0.398432,31
-0.338435,-2.741240,2.064232,-3.158875,0.000000,-0.398432,31
-0.338435,-2.741240,2.064232,-3.158875,0.000000,0.254086,31
-0.338435,-2.741240,2.064232,-3.158875,0.000000,0.254086,31
-0.338435,-2.741240,2.064232,-3.158875,0.000000,0.254086,31
-0.338435,-2.741240,2.064232,-3.158875,0.000000,0.254086,31
-0.338435,-2.741240,2.064232,-3.158875,0.000000,0.254086,31
-0.338435,-2.741240,2.103414,-3.158701,0.000000,0.159760,31
-0.338435,-2.741240,2.103414,-3.158701,0.000000,0.159760,31
-0.338435,-2.741240,2.103414,-3.158701,0.000000,0.159760,31
-0.338435,-2.741240,2.121906,-3.158649,0.000000,0.159760,31
-0.338435,-2.741240,2.121906,-3.158649,0.000000,0.204655,31
-0.338435,-2.741240,2.121906,-3.158649,0.000000,0.204655,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.140244,-3.158584,0.000000,0.294460,31
-0.338435,-2.741240,2.255520,-3.157992,0.000000,-0.432947,31
-0.338435,-2.741240,2.255520,-3.157992,0.000000,-0.432947,31
-0.338435,-2.741240,2.255520,-3.157992,0.000000,-0.432947,31
-0.338435,-2.741240,2.273473,-3.158127,0.000000,-0.410487,31
-0.338435,-2.741240,2.273473,-3.158127,0.000000,-0.410487,31
-0.338435,-2.741240,2.273473,-3.158127,0.000000,-0.410487,31
-0.338435,-2.741240,2.291963,-3.158260,0.000000,-0.545158,31
-0.338435,-2.741240,2.291963,-3.158260,0.000000,-0.545158,31
-0.338435,-2.741240,2.291963,-3.158260,0.000000,-0.545158,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.310066,-3.158432,0.000000,-0.567609,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-0.567609,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-1.112351,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-1.112351,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-1.112351,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-1.112351,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-1.112351,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-1.112351,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-1.112351,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-1.112351,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-1.112351,31
-0.338435,-2.741240,2.453939,-3.159857,0.000000,-1.112351,31
-0.338435,-2.741240,2.526460,-3.161265,0.000000,-1.664021,31
-0.338435,-2.741240,2.526460,-3.161265,0.000000,-1.664021,31
-0.338435,-2.741240,2.526460,-3.161265,0.000000,-1.664021,31
-0.338435,-2.741240,2.545050,-3.161806,0.000000,-1.393114,31
-0.338435,-2.741240,2.545050,-3.161806,0.000000,-1.393114,31
-0.338435,-2.741240,2.545050,-3.161806,0.000000,-1.393114,31
-0.338435,-2.741240,2.545050,-3.161806,0.000000,-1.393114,31
-0.338435,-2.741240,2.545050,-3.161806,0.000000,-1.393114,31
-0.338435,-2.741240,2.545050,-3.161806,0.000000,-1.393114,31
-0.338435,-2.741240,2.545050,-3.161806,0.000000,-1.393114,31
-0.338435,-2.741240,2.545050,-3.161806,0.000000,-1.393114,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-1.393114,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.604038,-3.163240,0.000000,-0.601871,31
-0.338435,-2.741240,2.743216,-3.164702,0.000000,-0.601871,31
-0.338435,-2.741240,2.743216,-3.164702,0.000000,0.239342,31
-0.338435,-2.741240,2.743216,-3.164702,0.000000,0.239342,31
-0.338435,-2.741240,2.761466,-3.164626,0.000000,0.126170,31
-0.338435,-2.741240,2.761466,-3.164626,0.000000,0.126170,31
-0.338435,-2.741240,2.779805,-3.164586,0.000000,0.126170,31
-0.338435,-2.741240,2.779805,-3.164586,0.000000,0.081267,31
-0.338435,-2.741240,2.779805,-3.164586,0.000000,0.081267,31
-0.338435,-2.741240,2.798219,-3.164559,0.000000,0.081267,31
-0.338435,-2.741240,2.798219,-3.164559,0.000000,0.238396,31
-0.338435,-2.741240,2.798219,-3.164559,0.000000,0.238396,31
-0.338435,-2.741240,2.816517,-3.164483,0.000000,0.147229,31
-0.338435,-2.741240,2.816517,-3.164483,0.000000,0.147229,31
-0.338435,-2.741240,2.816517,-3.164483,0.000000,0.147229,31
-0.338435,-2.741240,2.834393,-3.164437,0.000000,0.147229,31
-0.338435,-2.741240,2.834393,-3.164437,0.000000,0.012463,31
-0.338435,-2.741240,2.834393,-3.164437,0.000000,0.012463,31
-0.338435,-2.741240,2.834393,-3.164437,0.000000,0.012463,31
-0.338435,-2.741240,2.834393,-3.164437,0.000000,0.012463,31
-0.338435,-2.741240,2.834393,-3.164437,0.000000,0.012463,31
-0.338435,-2.741240,2.834393,-3.164437,0.000000,0.012463,31
-0.338435,-2.741240,2.874178,-3.164429,0.000000,-0.287476,31
-0.338435,-2.741240,2.874178,-3.164429,0.000000,-0.287476,31
-0.338435,-2.741240,2.874178,-3.164429,0.000000,-0.287476,31
-0.338435,-2.741240,2.874178,-3.164429,0.000000,-0.287476,31
-0.338435,-2.741240,2.874178,-3.164429,0.000000,-0.287476,31
-0.338435,-2.741240,2.910757,-3.164612,0.000000,-0.424757,31
-0.338435,-2.741240,2.910757,-3.164612,0.000000,-0.424757,31
-0.338435,-2.741240,2.910757,-3.164612,0.000000,-0.424757,31
-0.338435,-2.741240,2.928705,-3.164745,0.000000,-0.424757,31
-0.338435,-2.741240,2.928705,-3.164745,0.000000,-0.492116,31
-0.338435,-2.741240,2.928705,-3.164745,0.000000,-0.492116,31
-0.338435,-2.741240,2.928705,-3.164745,0.000000,-0.492116,31
-0.338435,-2.741240,2.946746,-3.164900,0.000000,-0.357283,31
-0.338435,-2.741240,2.946746,-3.164900,0.000000,-0.357283,31
-0.338435,-2.741240,2.964537,-3.165011,0.000000,-0.357283,31
-0.338435,-2.741240,2.964537,-3.165011,0.000000,-0.424643,31
-0.338435,-2.741240,2.964537,-3.165011,0.000000,-0.424643,31
-0.338435,-2.741240,2.983517,-3.165152,0.000000,-0.424643,31
-0.338435,-2.741240,2.983517,-3.165152,0.000000,-0.305921,31
-0.338435,-2.741240,2.983517,-3.165152,0.000000,-0.305921,31
-0.338435,-2.741240,2.983517,-3.165152,0.000000,-0.305921,31
-0.338435,-2.741240,2.983517,-3.165152,0.000000,-0.305921,31
-0.338435,-2.741240,2.983517,-3.165152,0.000000,-0.305921,31
-0.338435,-2.741240,3.021917,-3.165357,0.000000,-0.354383,31
-0.338435,-2.741240,3.021917,-3.165357,0.000000,-0.354383,31
-0.338435,-2.741240,3.021917,-3.165357,0.000000,-0.354383,31
-0.338435,-2.741240,3.021917,-3.165357,0.000000,-0.354383,31
-0.338435,-2.741240,3.021917,-3.165357,0.000000,-0.354383,31
-0.338435,-2.741240,3.021917,-3.165357,0.000000,-0.354383,31
-0.338435,-2.741240,3.061045,-3.165599,0.000000,0.112677,31
-0.338435,-2.741240,3.061045,-3.165599,0.000000,0.112677,31
-0.338435,-2.741240,3.061045,-3.165599,0.000000,0.112677,31
-0.338435,-2.741240,3.079308,-3.165563,0.000000,0.000404,31
-0.338435,-2.741240,3.079308,-3.165563,0.000000,0.000404,31
-0.338435,-2.741240,3.097269,-3.165563,0.000000,0.000404,31
-0.338435,-2.741240,3.097269,-3.165563,0.000000,-0.022066,31
-0.338435,-2.741240,3.097269,-3.165563,0.000000,-0.022066,31
-0.338435,-2.741240,3.115920,-3.165570,0.000000,0.202440,31
-0.338435,-2.741240,3.115920,-3.165570,0.000000,0.202440,31
-0.338435,-2.741240,3.115920,-3.165570,0.000000,0.202440,31
-0.338435,-2.741240,3.133821,-3.165507,0.000000,0.089488,31
-0.338435,-2.741240,3.133821,-3.165507,0.000000,0.089488,31
-0.338435,-2.741240,3.133821,-3.165507,0.000000,0.089488,31
-0.338435,-2.741240,3.133821,-3.165507,0.000000,0.089488,31
-0.338435,-2.741240,3.133821,-3.165507,0.000000,0.089488,31
-0.338435,-2.741240,3.133821,-3.165507,0.000000,0.089488,31
-0.338435,-2.741240,3.133821,-3.165507,0.000000,0.089488,31
-0.338435,-2.741240,3.178441,-3.165437,0.000000,-0.412894,31
-0.338435,-2.741240,3.178441,-3.165437,0.000000,-0.412894,31
-0.338435,-2.741240,3.178441,-3.165437,0.000000,-0.412894,31
-0.338435,-2.741240,3.196704,-3.165569,0.000000,-0.412894,31
-0.338435,-2.741240,3.196704,-3.165569,0.000000,-0.300617,31
-0.338435,-2.741240,3.196704,-3.165569,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.214727,-3.165663,0.000000,-0.300617,31
-0.338435,-2.741240,3.252713,-3.165863,0.000000,-0.300617,31
-0.338435,-2.741240,3.252713,-3.165863,0.000000,-0.300617,31
-0.338435,-2.741240,3.252713,-3.165863,0.000000,-0.300617,31
-0.338435,-2.741240,3.252713,-3.165863,0.000000,-0.114595,31
-0.338435,-2.741240,3.252713,-3.165863,0.000000,-0.114595,31
-0.338435,-2.741240,3.252713,-3.165863,0.000000,-0.114595,31
-0.338435,-2.741240,3.271101,-3.165899,0.000000,-0.024547,31
-0.338435,-2.741240,3.271101,-3.165899,0.000000,-0.024547,31
-0.338435,-2.741240,3.271101,-3.165899,0.000000,-0.024547,31
-0.338435,-2.741240,3.271101,-3.165899,0.000000,-0.024547,31
-0.338435,-2.741240,3.271101,-3.165899,0.000000,-0.024547,31
-0.338435,-2.741240,3.289514,-3.165907,0.000000,-0.024547,31
-0.338435,-2.741240,3.289514,-3.165907,0.000000,0.042792,31
-0.338435,-2.741240,3.289514,-3.165907,0.000000,0.042792,31
-0.338435,-2.741240,3.289514,-3.165907,0.000000,0.042792,31
-0.338435,-2.741240,3.289514,-3.165907,0.000000,0.042792,31
-0.338435,-2.741240,3.289514,-3.165907,0.000000,0.042792,31
-0.338435,-2.741240,3.289514,-3.165907,0.000000,0.042792,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,0.042792,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,-0.114309,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,-0.114309,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,-0.114309,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,-0.114309,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,-0.114309,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,-0.114309,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,-0.114309,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,-0.114309,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,-0.114309,31
-0.338435,-2.741240,3.307768,-3.165894,0.000000,-0.114309,31
-0.338435,-2.741240,3.345795,-3.165969,0.000000,-0.114309,31
-0.338435,-2.741240,3.345795,-3.165969,0.000000,0.162657,31
-0.338435,-2.741240,3.345795,-3.165969,0.000000,0.162657,31
-0.338435,-2.741240,3.345795,-3.165969,0.000000,0.162657,31
-0.338435,-2.741240,3.345795,-3.165969,0.000000,0.162657,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.162657,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.364047,-3.165918,0.000000,0.140215,31
-0.338435,-2.741240,3.457404,-3.165689,0.000000,-0.333146,31
-0.338435,-2.741240,3.457404,-3.165689,0.000000,-0.333146,31
-0.338435,-2.741240,3.457404,-3.165689,0.000000,-0.333146,31
-0.338435,-2.741240,3.457404,-3.165689,0.000000,-0.333146,31
-0.338435,-2.741240,3.457404,-3.165689,0.000000,-0.333146,31
-0.338435,-2.741240,3.475896,-3.165797,0.000000,-0.333146,31
-0.338435,-2.741240,3.475896,-3.165797,0.000000,-0.288251,31
-0.338435,-2.741240,3.475896,-3.165797,0.000000,-0.288251,31
-0.338435,-2.741240,3.475896,-3.165797,0.000000,-0.288251,31
-0.338435,-2.741240,3.475896,-3.165797,0.000000,-0.288251,31
-0.338435,-2.741240,3.475896,-3.165797,0.000000,-0.288251,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.288251,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.493924,-3.165887,0.000000,-0.243339,31
-0.338435,-2.741240,3.552076,-3.166134,0.000000,-0.243339,31
-0.338435,-2.741240,3.552076,-3.166134,0.000000,-0.243339,31
-0.338435,-2.741240,3.552076,-3.166134,0.000000,-0.025093,31
-0.338435,-2.741240,3.552076,-3.166134,0.000000,-0.025093,31
-0.338435,-2.741240,3.552076,-3.166134,0.000000,-0.025093,31
-0.338435,-2.741240,3.552076,-3.166134,0.000000,-0.025093,31
-0.338435,-2.741240,3.570178,-3.166142,0.000000,-0.025093,31
-0.338435,-2.741240,3.570178,-3.166142,0.000000,-0.047542,31
-0.338435,-2.741240,3.570178,-3.166142,0.000000,-0.047542,31
