spx,spy,px,py,ang,spang
-0.476548,-0.060629,-0.402604,-0.029175,12.065594,20.944006
-0.476548,-0.060629,-0.402604,-0.029175,12.065594,20.944006
-0.476548,-0.060629,-0.402604,-0.029175,12.065594,20.944006
-0.476548,-0.060629,-0.402604,-0.029175,12.065594,20.944006
-0.476548,-0.060629,-0.402604,-0.029175,12.065594,20.944006
-0.476548,-0.060629,-0.402604,-0.029175,12.065594,20.944006
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.522291,-0.079758,-0.411878,-0.031157,12.896347,22.694372
-0.565420,-0.099509,-0.458378,-0.041804,18.152529,24.604994
-0.565420,-0.099509,-0.458378,-0.041804,18.152529,24.604994
-0.565420,-0.099509,-0.466941,-0.044611,18.152529,24.604994
-0.565420,-0.099509,-0.466941,-0.044611,18.152529,24.604994
-0.565420,-0.099509,-0.466941,-0.044611,19.162640,24.604994
-0.565420,-0.099509,-0.466941,-0.044611,19.162640,24.604994
-0.565420,-0.099509,-0.475712,-0.047659,20.244715,24.604994
-0.565420,-0.099509,-0.475712,-0.047659,20.244715,24.604994
-0.565420,-0.099509,-0.475712,-0.047659,20.244715,24.604994
-0.565420,-0.099509,-0.475712,-0.047659,20.244715,24.604994
-0.565420,-0.099509,-0.484096,-0.050752,21.098091,24.604994
-0.565420,-0.099509,-0.484096,-0.050752,21.098091,24.604994
-0.565420,-0.099509,-0.492502,-0.053995,21.928579,24.604994
-0.565420,-0.099509,-0.492502,-0.053995,21.928579,24.604994
-0.565420,-0.099509,-0.492502,-0.053995,21.928579,24.604994
-0.565420,-0.099509,-0.492502,-0.053995,21.928579,24.604994
-0.565420,-0.099509,-0.492502,-0.053995,21.928579,24.604994
-0.565420,-0.099509,-0.492502,-0.053995,21.928579,24.604994
-0.565420,-0.099509,-0.501223,-0.057506,21.928579,24.604994
-0.565420,-0.099509,-0.501223,-0.057506,21.928579,24.604994
-0.565420,-0.099509,-0.501223,-0.057506,22.556982,24.604994
-0.565420,-0.099509,-0.501223,-0.057506,22.556982,24.604994
-0.565420,-0.099509,-0.501223,-0.057506,22.556982,24.604994
-0.565420,-0.099509,-0.501223,-0.057506,22.556982,24.604994
-0.605936,-0.119881,-0.509439,-0.060919,22.940416,26.694084
-0.605936,-0.119881,-0.509439,-0.060919,22.940416,26.694084
-0.605936,-0.119881,-0.509439,-0.060919,22.940416,26.694084
-0.605936,-0.119881,-0.509439,-0.060919,22.940416,26.694084
-0.605936,-0.119881,-0.509439,-0.060919,22.940416,26.694084
-0.605936,-0.119881,-0.509439,-0.060919,22.940416,26.694084
-0.605936,-0.119881,-0.509439,-0.060919,22.940416,26.694084
-0.605936,-0.119881,-0.509439,-0.060919,22.940416,26.694084
-0.605936,-0.119881,-0.509439,-0.060919,22.940416,26.694084
-0.605936,-0.119881,-0.544417,-0.075723,22.940416,26.694084
-0.605936,-0.119881,-0.544417,-0.075723,22.940416,26.694084
-0.605936,-0.119881,-0.544417,-0.075723,22.752813,26.694084
-0.605936,-0.119881,-0.544417,-0.075723,22.752813,26.694084
-0.605936,-0.119881,-0.544417,-0.075723,22.752813,26.694084
-0.605936,-0.119881,-0.544417,-0.075723,22.752813,26.694084
-0.643837,-0.140874,-0.561146,-0.082739,23.130774,28.981312
-0.643837,-0.140874,-0.561146,-0.082739,23.130774,28.981312
-0.643837,-0.140874,-0.561146,-0.082739,23.130774,28.981312
-0.643837,-0.140874,-0.561146,-0.082739,23.130774,28.981312
-0.643837,-0.140874,-0.561146,-0.082739,23.130774,28.981312
-0.643837,-0.140874,-0.561146,-0.082739,23.130774,28.981312
-0.643837,-0.140874,-0.561146,-0.082739,23.130774,28.981312
-0.643837,-0.140874,-0.561146,-0.082739,23.130774,28.981312
-0.643837,-0.140874,-0.561146,-0.082739,23.130774,28.981312
-0.643837,-0.140874,-0.561146,-0.082739,23.130774,28.981312
-0.643837,-0.140874,-0.589580,-0.094885,25.130911,28.981312
-0.648560,-0.175857,-0.589580,-0.094885,25.130911,54.646049
-0.648560,-0.175857,-0.589580,-0.094885,25.130911,54.646049
-0.648560,-0.175857,-0.589580,-0.094885,25.130911,54.646049
-0.648560,-0.175857,-0.589580,-0.094885,25.130911,54.646049
-0.648560,-0.175857,-0.589580,-0.094885,25.130911,54.646049
-0.648560,-0.175857,-0.589580,-0.094885,25.130911,54.646049
-0.648560,-0.175857,-0.589580,-0.094885,25.130911,54.646049
-0.675721,-0.216304,-0.617743,-0.108096,31.300461,56.117237
-0.675721,-0.216304,-0.617743,-0.108096,31.300461,56.117237
-0.675721,-0.216304,-0.626070,-0.113159,33.957287,56.117237
-0.675721,-0.216304,-0.626070,-0.113159,33.957287,56.117237
-0.675721,-0.216304,-0.633541,-0.118190,36.717167,56.117237
-0.675721,-0.216304,-0.633541,-0.118190,36.717167,56.117237
-0.675721,-0.216304,-0.633541,-0.118190,36.717167,56.117237
-0.675721,-0.216304,-0.633541,-0.118190,36.717167,56.117237
-0.675721,-0.216304,-0.641892,-0.124419,39.926193,56.117237
-0.675721,-0.216304,-0.641892,-0.124419,39.926193,56.117237
-0.675721,-0.216304,-0.641892,-0.124419,39.926193,56.117237
-0.675721,-0.216304,-0.641892,-0.124419,39.926193,56.117237
-0.675721,-0.216304,-0.649402,-0.130704,42.731670,56.117237
-0.675721,-0.216304,-0.649402,-0.130704,42.731670,56.117237
-0.675721,-0.216304,-0.649402,-0.130704,42.731670,56.117237
-0.675721,-0.216304,-0.656657,-0.137406,45.471340,56.117237
-0.675721,-0.216304,-0.656657,-0.137406,45.471340,56.117237
-0.675721,-0.216304,-0.656657,-0.137406,45.471340,56.117237
-0.675721,-0.216304,-0.656657,-0.137406,45.471340,56.117237
-0.675721,-0.216304,-0.656657,-0.137406,45.471340,56.117237
-0.675721,-0.216304,-0.656657,-0.137406,45.471340,56.117237
-0.701331,-0.256726,-0.668349,-0.149292,48.949230,57.643219
-0.701331,-0.256726,-0.668349,-0.149292,48.949230,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.701331,-0.256726,-0.673544,-0.155258,50.362766,57.643219
-0.725389,-0.297123,-0.696158,-0.182557,50.362766,59.224434
-0.725389,-0.297123,-0.696158,-0.182557,50.362766,59.224434
-0.725389,-0.297123,-0.696158,-0.182557,52.538925,59.224434
-0.725389,-0.297123,-0.696158,-0.182557,52.538925,59.224434
-0.725389,-0.297123,-0.696158,-0.182557,52.538925,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.725389,-0.297123,-0.701743,-0.189846,52.966125,59.224434
-0.747894,-0.337494,-0.726590,-0.222779,55.989502,60.861629
-0.747894,-0.337494,-0.726590,-0.222779,55.989502,60.861629
-0.747894,-0.337494,-0.732025,-0.230833,55.989502,60.861629
-0.747894,-0.337494,-0.732025,-0.230833,55.989502,60.861629
-0.747894,-0.337494,-0.732025,-0.230833,56.618053,60.861629
-0.747894,-0.337494,-0.732025,-0.230833,56.618053,60.861629
-0.747894,-0.337494,-0.737120,-0.238565,57.067657,60.861629
-0.747894,-0.337494,-0.737120,-0.238565,57.067657,60.861629
-0.747894,-0.337494,-0.737120,-0.238565,57.067657,60.861629
-0.747894,-0.337494,-0.737120,-0.238565,57.067657,60.861629
-0.747894,-0.337494,-0.737120,-0.238565,57.067657,60.861629
-0.747894,-0.337494,-0.737120,-0.238565,57.067657,60.861629
-0.747894,-0.337494,-0.737120,-0.238565,57.067657,60.861629
-0.747894,-0.337494,-0.737120,-0.238565,57.067657,60.861629
-0.747894,-0.337494,-0.737120,-0.238565,57.067657,60.861629
-0.747894,-0.337494,-0.737120,-0.238565,57.067657,60.861629
-0.768847,-0.377839,-0.754542,-0.265463,58.720181,62.554756
-0.768847,-0.377839,-0.754542,-0.265463,58.720181,62.554756
-0.768847,-0.377839,-0.754542,-0.265463,58.720181,62.554756
-0.768847,-0.377839,-0.754542,-0.265463,58.720181,62.554756
-0.768847,-0.377839,-0.758772,-0.272426,59.124176,62.554756
-0.768847,-0.377839,-0.758772,-0.272426,59.124176,62.554756
-0.768847,-0.377839,-0.763200,-0.279832,59.600399,62.554756
-0.768847,-0.377839,-0.763200,-0.279832,59.600399,62.554756
-0.768847,-0.377839,-0.763200,-0.279832,59.600399,62.554756
-0.768847,-0.377839,-0.763200,-0.279832,59.600399,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.768847,-0.377839,-0.767690,-0.287484,59.943867,62.554756
-0.788249,-0.418159,-0.792015,-0.329522,61.164387,64.303749
-0.788249,-0.418159,-0.792015,-0.329522,61.164387,64.303749
-0.788249,-0.418159,-0.792015,-0.329522,61.164387,64.303749
-0.788249,-0.418159,-0.792015,-0.329522,61.164387,64.303749
-0.788249,-0.418159,-0.792015,-0.329522,61.164387,64.303749
-0.788249,-0.418159,-0.792015,-0.329522,61.164387,64.303749
-0.806098,-0.458453,-0.796890,-0.338377,61.590912,66.107773
-0.806098,-0.458453,-0.796890,-0.338377,61.590912,66.107773
-0.806098,-0.458453,-0.801254,-0.346444,61.793022,66.107773
-0.806098,-0.458453,-0.801254,-0.346444,61.793022,66.107773
-0.806098,-0.458453,-0.801254,-0.346444,61.793022,66.107773
-0.806098,-0.458453,-0.801254,-0.346444,61.793022,66.107773
-0.806098,-0.458453,-0.805624,-0.354592,62.107265,66.107773
-0.806098,-0.458453,-0.805624,-0.354592,62.107265,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.107265,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.107265,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.511948,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.511948,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.511948,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.511948,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.511948,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.511948,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.511948,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.511948,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.511948,66.107773
-0.806098,-0.458453,-0.809589,-0.362083,62.511948,66.107773
-0.822395,-0.498721,-0.826862,-0.395281,65.169258,67.966148
-0.843758,-0.493178,-0.826862,-0.395281,65.169258,79.402878
-0.843758,-0.493178,-0.830520,-0.403186,65.596390,79.402878
-0.843758,-0.493178,-0.830520,-0.403186,65.596390,79.402878
-0.843758,-0.493178,-0.830520,-0.403186,65.596390,79.402878
-0.843758,-0.493178,-0.830520,-0.403186,65.596390,79.402878
-0.843758,-0.493178,-0.833757,-0.410323,66.225006,79.402878
-0.843758,-0.493178,-0.833757,-0.410323,66.225006,79.402878
-0.843758,-0.493178,-0.833757,-0.410323,66.225006,79.402878
-0.843758,-0.493178,-0.833757,-0.410323,66.225006,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.843758,-0.493178,-0.837202,-0.418142,67.025650,79.402878
-0.853908,-0.539841,-0.855102,-0.460364,75.471397,77.728531
-0.853908,-0.539841,-0.855102,-0.460364,75.471397,77.728531
-0.853908,-0.539841,-0.855102,-0.460364,75.471397,77.728531
-0.853908,-0.539841,-0.855102,-0.460364,75.471397,77.728531
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.865192,-0.584980,-0.857402,-0.469240,76.930748,75.964722
-0.891162,-0.670688,-0.883044,-0.579701,76.930748,72.152756
-0.891162,-0.670688,-0.883044,-0.579701,76.930748,72.152756
-0.891162,-0.670688,-0.883044,-0.579701,73.258408,72.152756
-0.891162,-0.670688,-0.883044,-0.579701,73.258408,72.152756
