spx,spy,px,py,ang,spang
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.696532,0.134325,-4.744431,-5.253097
-1.079594,0.080940,-0.754324,0.139534,-4.744431,-5.253097
-1.079594,0.080940,-0.754324,0.139534,-4.639383,-5.253097
-1.079594,0.080940,-0.754324,0.139534,-4.639383,-5.253097
-1.079594,0.080940,-0.754324,0.139534,-4.639383,-5.253097
-1.079594,0.080940,-0.762086,0.144804,-4.891322,-5.253097
-1.079594,0.080940,-0.762086,0.144804,-4.891322,-5.253097
-1.079594,0.080940,-0.770906,0.145559,-4.891322,-5.253097
-1.079594,0.080940,-0.770906,0.145559,-5.048420,-5.253097
-1.079594,0.080940,-0.770906,0.145559,-5.048420,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.048420,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.079594,0.080940,-0.774424,0.149137,-5.054775,-5.253097
-1.230621,0.096157,-0.851849,0.161616,-5.054775,-5.753489
-1.230621,0.096157,-0.851849,0.161616,-5.268656,-5.753489
-1.230621,0.096157,-0.851849,0.161616,-5.268656,-5.753489
-1.230621,0.096157,-0.856210,0.162354,-5.491156,-5.753489
-1.230621,0.096157,-0.856210,0.162354,-5.491156,-5.753489
-1.230621,0.096157,-0.856210,0.162354,-5.491156,-5.753489
-1.230621,0.096157,-0.856210,0.162354,-5.491156,-5.753489
-1.230621,0.096157,-0.856210,0.162354,-5.491156,-5.753489
-1.230621,0.096157,-0.856210,0.162354,-5.491156,-5.753489
-1.230621,0.096157,-0.856210,0.162354,-5.491156,-5.753489
-1.230621,0.096157,-0.876237,0.164146,-5.791005,-5.753489
-1.230621,0.096157,-0.876237,0.164146,-5.791005,-5.753489
-1.230621,0.096157,-0.887890,0.165328,-5.791005,-5.753489
-1.230621,0.096157,-0.887890,0.165328,-5.974040,-5.753489
-1.230621,0.096157,-0.887890,0.165328,-5.974040,-5.753489
-1.230621,0.096157,-0.893980,0.171484,-6.058885,-5.753489
-1.230621,0.096157,-0.893980,0.171484,-6.058885,-5.753489
-1.230621,0.096157,-0.893980,0.171484,-6.058885,-5.753489
-1.230621,0.096157,-0.902205,0.176715,-6.058885,-5.753489
-1.230621,0.096157,-0.902205,0.176715,-5.915389,-5.753489
-1.230621,0.096157,-0.902205,0.176715,-5.915389,-5.753489
-1.230621,0.096157,-0.911933,0.180078,-5.963690,-5.753489
-1.230621,0.096157,-0.911933,0.180078,-5.963690,-5.753489
-1.230621,0.096157,-0.911933,0.180078,-5.963690,-5.753489
-1.230621,0.096157,-0.911933,0.180078,-5.963690,-5.753489
-1.230621,0.096157,-0.911933,0.180078,-5.963690,-5.753489
-1.230621,0.096157,-0.911933,0.180078,-5.963690,-5.753489
-1.230621,0.096157,-0.911933,0.180078,-5.963690,-5.753489
-1.230621,0.096157,-0.911933,0.180078,-5.963690,-5.753489
-1.230621,0.096157,-0.911933,0.180078,-5.963690,-5.753489
-1.230621,0.096157,-0.947037,0.185976,-5.906967,-5.753489
-1.230621,0.096157,-0.947037,0.185976,-5.906967,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.906967,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.230621,0.096157,-0.954228,0.187725,-5.892860,-5.753489
-1.373526,0.111959,-1.054041,0.202680,-5.014641,-6.309726
-1.373526,0.111959,-1.054041,0.202680,-5.014641,-6.309726
-1.373526,0.111959,-1.062785,0.203447,-5.014641,-6.309726
-1.373526,0.111959,-1.062785,0.203447,-5.014641,-6.309726
-1.373526,0.111959,-1.062785,0.203447,-5.149344,-6.309726
-1.373526,0.111959,-1.061679,0.206049,-5.149344,-6.309726
-1.373526,0.111959,-1.061679,0.206049,-5.115142,-6.309726
-1.373526,0.111959,-1.061679,0.206049,-5.115142,-6.309726
-1.373526,0.111959,-1.066269,0.207121,-5.225324,-6.309726
-1.373526,0.111959,-1.066269,0.207121,-5.225324,-6.309726
-1.373526,0.111959,-1.066269,0.207121,-5.225324,-6.309726
-1.373526,0.111959,-1.071909,0.210416,-5.225324,-6.309726
-1.373526,0.111959,-1.071909,0.210416,-5.410277,-6.309726
-1.373526,0.111959,-1.071909,0.210416,-5.410277,-6.309726
-1.373526,0.111959,-1.071909,0.210416,-5.410277,-6.309726
-1.373526,0.111959,-1.071909,0.210416,-5.410277,-6.309726
-1.373526,0.111959,-1.071909,0.210416,-5.410277,-6.309726
-1.373526,0.111959,-1.071909,0.210416,-5.410277,-6.309726
-1.373526,0.111959,-1.100154,0.211276,-5.410277,-6.309726
-1.373526,0.111959,-1.100154,0.211276,-5.410277,-6.309726
-1.373526,0.111959,-1.100154,0.211276,-5.769530,-6.309726
-1.373526,0.111959,-1.100154,0.211276,-5.769530,-6.309726
-1.373526,0.111959,-1.109344,0.212204,-6.094510,-6.309726
-1.373526,0.111959,-1.109344,0.212204,-6.094510,-6.309726
-1.373526,0.111959,-1.109344,0.212204,-6.094510,-6.309726
-1.373526,0.111959,-1.115639,0.213068,-6.319266,-6.309726
-1.373526,0.111959,-1.115639,0.213068,-6.319266,-6.309726
-1.373526,0.111959,-1.125948,0.216099,-6.319266,-6.309726
-1.373526,0.111959,-1.125948,0.216099,-6.384253,-6.309726
-1.373526,0.111959,-1.125948,0.216099,-6.384253,-6.309726
-1.373526,0.111959,-1.125948,0.216099,-6.384253,-6.309726
-1.373526,0.111959,-1.138796,0.221676,-6.384017,-6.309726
-1.373526,0.111959,-1.138796,0.221676,-6.384017,-6.309726
-1.508309,0.128345,-1.151111,0.225206,-6.523193,-6.931575
-1.508309,0.128345,-1.151111,0.225206,-6.523193,-6.931575
-1.508309,0.128345,-1.151111,0.225206,-6.523193,-6.931575
-1.508309,0.128345,-1.159781,0.226198,-6.568644,-6.931575
-1.508309,0.128345,-1.159781,0.226198,-6.568644,-6.931575
-1.508309,0.128345,-1.174435,0.230336,-6.518334,-6.931575
-1.508309,0.128345,-1.174435,0.230336,-6.518334,-6.931575
-1.508309,0.128345,-1.174435,0.230336,-6.518334,-6.931575
-1.508309,0.128345,-1.183076,0.231323,-6.540779,-6.931575
-1.508309,0.128345,-1.183076,0.231323,-6.540779,-6.931575
-1.508309,0.128345,-1.183076,0.231323,-6.540779,-6.931575
-1.508309,0.128345,-1.190052,0.236037,-6.738628,-6.931575
-1.508309,0.128345,-1.190052,0.236037,-6.738628,-6.931575
-1.508309,0.128345,-1.190052,0.236037,-6.738628,-6.931575
-1.508309,0.128345,-1.199702,0.237177,-6.693730,-6.931575
-1.508309,0.128345,-1.199702,0.237177,-6.693730,-6.931575
-1.508309,0.128345,-1.199702,0.237177,-6.693730,-6.931575
-1.508309,0.128345,-1.199702,0.237177,-6.693730,-6.931575
-1.508309,0.128345,-1.213869,0.239455,-6.689379,-6.931575
-1.508309,0.128345,-1.213869,0.239455,-6.689379,-6.931575
-1.508309,0.128345,-1.213869,0.239455,-6.689379,-6.931575
-1.508309,0.128345,-1.213869,0.239455,-6.689379,-6.931575
-1.508309,0.128345,-1.213869,0.239455,-6.689379,-6.931575
-1.508309,0.128345,-1.213869,0.239455,-6.689379,-6.931575
-1.508309,0.128345,-1.213869,0.239455,-6.689379,-6.931575
-1.508309,0.128345,-1.213869,0.239455,-6.689379,-6.931575
-1.508309,0.128345,-1.252096,0.246218,-6.689379,-6.931575
-1.508309,0.128345,-1.252096,0.246218,-7.219183,-6.931575
-1.508309,0.128345,-1.252096,0.246218,-7.219183,-6.931575
-1.508309,0.128345,-1.260419,0.247272,-7.151797,-6.931575
-1.508309,0.128345,-1.260419,0.247272,-7.151797,-6.931575
-1.508309,0.128345,-1.260419,0.247272,-7.151797,-6.931575
-1.508309,0.128345,-1.260419,0.247272,-7.151797,-6.931575
-1.508309,0.128345,-1.268577,0.256386,-7.181929,-6.931575
-1.508309,0.128345,-1.268577,0.256386,-7.181929,-6.931575
-1.508309,0.128345,-1.268577,0.256386,-7.181929,-6.931575
-1.508309,0.128345,-1.268577,0.256386,-7.181929,-6.931575
-1.508309,0.128345,-1.277597,0.257523,-6.912510,-6.931575
-1.508309,0.128345,-1.277597,0.257523,-6.912510,-6.931575
-1.508309,0.128345,-1.277597,0.257523,-6.912510,-6.931575
-1.508309,0.128345,-1.281191,0.260952,-7.030485,-6.931575
-1.508309,0.128345,-1.281191,0.260952,-7.030485,-6.931575
-1.508309,0.128345,-1.281191,0.260952,-7.030485,-6.931575
-1.508309,0.128345,-1.281191,0.260952,-7.030485,-6.931575
-1.508309,0.128345,-1.281191,0.260952,-7.030485,-6.931575
-1.508309,0.128345,-1.281191,0.260952,-7.030485,-6.931575
-1.634970,0.145315,-1.302442,0.265125,-7.030485,-7.631194
-1.634970,0.145315,-1.302442,0.265125,-7.286895,-7.631194
-1.634970,0.145315,-1.302442,0.265125,-7.286895,-7.631194
-1.634970,0.145315,-1.302442,0.265125,-7.286895,-7.631194
-1.634970,0.145315,-1.314665,0.266049,-7.286895,-7.631194
-1.634970,0.145315,-1.314665,0.266049,-6.957861,-7.631194
-1.634970,0.145315,-1.314665,0.266049,-6.957861,-7.631194
